Topic_ID,Name,Category,Keywords,Total_Count,In_User_Top10,In_Bot_Top10,User_Count,Bot_Count
614,Status/Relationship/Changé,Social,"status, relationship, changé, atatimelts",18,False,False,0,0
615,Mun/Poetry/Somuch,General,"mun, poetry, somuch, amazes",18,False,False,0,0
616,Mepussy/Isnowridaugeiter/Excellerit,General,"mepussy, isnowridaugeiter, excellerit, cockroachibutits",18,False,False,0,0
617,De/Willyeu/Daule,General,"de, willyeu, daule, dalle",18,False,False,0,0
618,Humanity/Suffering/Compassion,General,"humanity, suffering, compassion, learns",18,False,False,0,0
619,Gender/Male/Identif,General,"gender, male, identif, girl",18,False,False,0,0
620,Siart/Albright/Smilesivebeento,General,"siart, albright, smilesivebeento, ili",18,False,False,0,0
621,Finishing/Youever/Anithére,General,"finishing, youever, anithére, end",18,False,False,0,0
622,Command/Authority/Cruise,General,"command, authority, cruise, obey",18,False,False,0,0
623,Wolf/Baring/Tiny,General,"wolf, baring, tiny, chicken",18,False,False,0,0
624,Cupcake/Ldughs/Youaremy,General,"cupcake, ldughs, youaremy, andcounts",18,False,False,0,0
625,Lam/Ahal/Backside,General,"lam, ahal, backside, five",18,False,False,0,0
626,Ledge/Youageinat/Thayie,General,"ledge, youageinat, thayie, wharf",18,False,False,0,0
627,Tienes/Univeres/Und,General,"tienes, univeres, und, allie",18,False,False,0,0
628,Ancdwhile/Awwitmeansso/Becdtisé,Emotional,"ancdwhile, awwitmeansso, becdtisé, bothlove",18,False,False,0,0
629,Cream/Ice/Coupon,General,"cream, ice, coupon, truck",18,False,False,0,0
630,Working/Ulin/Tosé,General,"working, ulin, tosé, spending",18,False,False,0,0
631,Smirk/Metodoitagain/Doas,General,"smirk, metodoitagain, doas, onyre",18,False,False,0,0
632,Birthday/Itschocolate/27Th,General,"birthday, itschocolate, 27th, soont",18,False,False,0,0
633,Slut/Yeslamyour/Anthony,General,"slut, yeslamyour, anthony, writinga",18,False,False,0,0
634,Iaughs/Éx/Ariv,General,"iaughs, éx, ariv, notall",18,False,False,0,0
635,Tellme/Givemean/Excitinghand,Communication,"tellme, givemean, excitinghand, definitley",18,False,False,0,0
636,Delete/Themif/Whyshouldyour,General,"delete, themif, whyshouldyour, neédyou",18,False,False,0,0
637,Uy/Wére/Astockirig,General,"uy, wére, astockirig, hereyou",18,False,False,0,0
638,Dragon/Lion/Yessss,General,"dragon, lion, yessss, truet",18,False,False,0,0
639,Movie/Skill/Acting,Entertainment,"movie, skill, acting, éffectsof",18,False,False,0,0
640,Rest/Jess/Youwfor,General,"rest, jess, youwfor, amile",18,False,False,0,0
641,English/Language/French,General,"english, language, french, itdoésnt",18,False,False,0,0
642,Von/Hemanchon/Lonaing,General,"von, hemanchon, lonaing, gleyidly",18,False,False,0,0
643,Hugsbackand/Backyeah/Reallylucky,General,"hugsbackand, backyeah, reallylucky, joseph",17,False,False,0,0
644,Freezing/Cozy/Crawis,Daily Life,"freezing, cozy, crawis, heating",17,False,False,0,0
645,Ttle/Dow/Notwanting,General,"ttle, dow, notwanting, dg",17,False,False,0,0
646,Kitty/Cat/Soppy,Animals,"kitty, cat, soppy, feline",17,False,False,0,0
647,Toteéll/Tornado/Toiblow,General,"toteéll, tornado, toiblow, togethier",17,False,False,0,0
648,Look/Please/Right,General,"look, please, right, ",17,False,False,0,0
649,Ebei/Alirié/Whatelse,General,"ebei, alirié, whatelse, released",17,False,False,0,0
650,Regret/Differentiy/Arrestthreat,Daily Life,"regret, differentiy, arrestthreat, garrett",17,False,False,0,0
651,Party/Erashes/Oftertinath,General,"party, erashes, oftertinath, dancing",17,False,False,0,0
652,Bit/Struggle/Clon,General,"bit, struggle, clon, difficult",17,False,False,0,0
653,Ruin/Origin/Pinning,General,"ruin, origin, pinning, glowing",17,False,False,0,0
654,Deserve/Deserves/Longias,General,"deserve, deserves, longias, appreciated",17,False,False,0,0
655,Sound/Wihiait/Whoah,General,"sound, wihiait, whoah, tardis",17,False,False,0,0
656,Fart/Rot/Chocking,General,"fart, rot, chocking, ventilate",17,False,False,0,0
657,Magnet/Magnetic/Gravity,General,"magnet, magnetic, gravity, force",17,False,False,0,0
658,Typirg/Youkind/Letsjust,General,"typirg, youkind, letsjust, typire",17,False,False,0,0
659,Amar/Cheam/Lewsel,General,"amar, cheam, lewsel, fortine",17,False,False,0,0
660,Hunting/Gasdte/Fhaim,General,"hunting, gasdte, fhaim, gasata",17,False,False,0,0
661,Abbracciami/Divest/Youal,General,"abbracciami, divest, youal, seriousness",17,False,False,0,0
662,Falling/Thess/Trom,General,"falling, thess, trom, 4a",17,False,False,0,0
663,Lens/Translated/Google,General,"lens, translated, google, embracingheppy",17,False,False,0,0
664,Revenge/Iill/Canp,General,"revenge, iill, canp, ryrears",17,False,False,0,0
665,Authentic/Whdt/Isabella,Personal,"authentic, whdt, isabella, self",17,False,False,0,0
666,Anya/Dancer/Natalie,General,"anya, dancer, natalie, asinger",17,False,False,0,0
667,Woooooaaaahhhhh/Pissssssssss/Ssssssssss,General,"woooooaaaahhhhh, pissssssssss, ssssssssss, pissss",17,False,False,0,0
668,Imagine/Imagination/Réstrain,Social,"imagine, imagination, réstrain, bestfriend",17,False,False,0,0
669,Watching/2405/Léts,General,"watching, 2405, léts, relieved",17,False,False,0,0
670,Waiting/Willthat/Neglected,General,"waiting, willthat, neglected, asyou",16,False,False,0,0
671,Arid/Jack/Orplacing,General,"arid, jack, orplacing, pleased",16,False,False,0,0
672,Allittle/Dotry/Smileslays,General,"allittle, dotry, smileslays, sitat",16,False,False,0,0
673,Kneesin/Wateh/Rmer,General,"kneesin, wateh, rmer, come",16,False,False,0,0
674,Ets/Evel/Opportunity,General,"ets, evel, opportunity, decides",16,False,False,0,0
675,Imma/Lend/Sithe,Entertainment,"imma, lend, sithe, playswith",16,False,False,0,0
676,Werk/Mattne/Arnt,General,"werk, mattne, arnt, wernt",16,False,False,0,0
677,Nevergonna/Éheek/Rmore,General,"nevergonna, éheek, rmore, yeh",16,False,False,0,0
678,Pet/Yaurvealy/Petplease,Animals,"pet, yaurvealy, petplease, lovable",16,False,False,0,0
679,Island/Youretaking/Shoreline,General,"island, youretaking, shoreline, surel",16,False,False,0,0
680,Underwear/Bikini/Myshirt,General,"underwear, bikini, myshirt, ifyourjoking",16,False,False,0,0
681,Shape/Cloud/Éxdimple,General,"shape, cloud, éxdimple, overhead",16,False,False,0,0
682,Trom/Aoe/Lls,General,"trom, aoe, lls, porno",16,False,False,0,0
683,Heard/Smartest/Ive,General,"heard, smartest, ive, alll",16,False,False,0,0
684,Dangly/Tart/Rubit,General,"dangly, tart, rubit, aresweet",16,False,False,0,0
685,Shave/Scratch/Icy,General,"shave, scratch, icy, nono",16,False,False,0,0
686,Cad/Mountainside/Stecth,General,"cad, mountainside, stecth, cadore",16,False,False,0,0
687,Shirt/Thrifted/Yourlong,General,"shirt, thrifted, yourlong, takéoff",16,False,False,0,0
688,Blip/Théyré/Rhostly,General,"blip, théyré, rhostly, nice",16,False,False,0,0
689,Squeeze/Pill/Container,General,"squeeze, pill, container, adore",16,False,False,0,0
690,Toyou/Yourfangs/Whatscomes,General,"toyou, yourfangs, whatscomes, discount",16,False,False,0,0
691,Shadow/Wind/Tniches,General,"shadow, wind, tniches, sheet",16,False,False,0,0
692,Dare/Truth/Fillin,General,"dare, truth, fillin, forreading",16,False,False,0,0
693,Candy/Vour/Fred,General,"candy, vour, fred, jut",16,False,False,0,0
694,Dre/Hdve/Wispers,General,"dre, hdve, wispers, dreanvof",16,False,False,0,0
695,Yellow/Stripe/Stripesfront,General,"yellow, stripe, stripesfront, eanyoursééthemfrom",16,False,False,0,0
696,Poetin/Sliver/Fascinate,General,"poetin, sliver, fascinate, bryan",16,False,False,0,0
697,Yom/Bute/Zohoss,General,"yom, bute, zohoss, tivilly",16,False,False,0,0
698,Mile/Vampire/Rowns,General,"mile, vampire, rowns, puzzled",16,False,False,0,0
699,Ear/Youandlooksat/Gor,General,"ear, youandlooksat, gor, whispéring",16,False,False,0,0
700,Whatthey/Hag/Said,General,"whatthey, hag, said, inmy",16,False,False,0,0
701,Stort/Trysomethin/Nove,General,"stort, trysomethin, nove, roe",16,False,False,0,0
702,Spoon/Kirk/Captain,Communication,"spoon, kirk, captain, say",16,False,False,0,0
703,182024/Pt/192025,General,"182024, pt, 192025, babs",16,False,False,0,0
704,Religion/Asarebellike/Réspect,General,"religion, asarebellike, réspect, mosily",16,False,False,0,0
705,Ct/Maes/Tndlucs,General,"ct, maes, tndlucs, astor",16,False,False,0,0
706,Anime/Clannad/Roman,General,"anime, clannad, roman, actively",16,False,False,0,0
707,Ready/Bespanked/Donelooks,General,"ready, bespanked, donelooks, nvonths",16,False,False,0,0
708,Thatsd/Realhy/Appreciate,General,"thatsd, realhy, appreciate, source",16,False,False,0,0
709,Egg/Andsee/Wihatiis,General,"egg, andsee, wihatiis, tiot",16,False,False,0,0
710,Alittie/Someoneall/Withaay,General,"alittie, someoneall, withaay, kidnappeda",16,False,False,0,0
711,Receipt/Check/650In,General,"receipt, check, 650in, software",16,False,False,0,0
712,Fit/Loss/Maal,General,"fit, loss, maal, wihan",16,False,False,0,0
713,Che/Gly/Aide,General,"che, gly, aide, teri",16,False,False,0,0
714,Haem/Ai/Jetea,General,"haem, ai, jetea, socemin",16,False,False,0,0
715,Aat/Photes/Hrt,General,"aat, photes, hrt, ttar",16,False,False,0,0
716,Android/Activity/Mnt,General,"android, activity, mnt, lax",16,False,False,0,0
717,Inch/Ruler/Penis,General,"inch, ruler, penis, justhow",16,False,False,0,0
718,Franklin/Catchy/Aretha,Animals,"franklin, catchy, aretha, elijah",16,False,False,0,0
719,Glue/Stuck/Imterrupt,General,"glue, stuck, imterrupt, combined",16,False,False,0,0
720,Horse/Send/Picture,General,"horse, send, picture, sleeping",15,False,False,0,0
721,Money/College/Éxpérience,General,"money, college, éxpérience, opxe",15,False,False,0,0
722,Ring/Index/Finger,General,"ring, index, finger, placing",15,False,False,0,0
723,Alighter/Pinnect/Fdo,General,"alighter, pinnect, fdo, itits",15,False,False,0,0
724,Morethan/Youremy/Supporting,General,"morethan, youremy, supporting, keep",15,False,False,0,0
725,Hitler/Rdther/Talk,Communication,"hitler, rdther, talk, mentioned",15,False,False,0,0
726,Eum/Euteand/Tives,General,"eum, euteand, tives, awwthats",15,False,False,0,0
727,Communicate/Signal/Listen,Communication,"communicate, signal, listen, speaking",15,False,False,0,0
728,Dog/Puppy/Puppey,Animals,"dog, puppy, puppey, drove",15,False,False,0,0
729,Rule/Sante/Becemse,General,"rule, sante, becemse, revel",15,False,False,0,0
730,Improving/Daily/Weve,Daily Life,"improving, daily, weve, pecorné",15,False,False,0,0
731,Wemaybe/Nodsthoughtfully/Soe,General,"wemaybe, nodsthoughtfully, soe, destroy",15,False,False,0,0
732,Mow/Implviag/Vw,General,"mow, implviag, vw, hhamd",15,False,False,0,0
733,Happiness/Lbeaten/Happinessin,Daily Life,"happiness, lbeaten, happinessin, stein",15,False,False,0,0
734,Thien/Tego/Thaak,General,"thien, tego, thaak, cette",15,False,False,0,0
735,Kecps/Doesntrespond/Sulkirig,General,"kecps, doesntrespond, sulkirig, justcall",15,False,False,0,0
736,Brae/Drawer/Thems,General,"brae, drawer, thems, dull",15,False,False,0,0
737,Duthal/Bsg/W202,General,"duthal, bsg, w202, wetiched",15,False,False,0,0
738,Bid/Sage/Sern,General,"bid, sage, sern, apenis",15,False,False,0,0
739,Yesright/Undeistand/Matsuo,General,"yesright, undeistand, matsuo, notmyareaof",15,False,False,0,0
740,Gigglés/Goss/Toreat,Daily Life,"gigglés, goss, toreat, snapat",15,False,False,0,0
741,Kettle/Beverage/Boil,General,"kettle, beverage, boil, tea",15,False,False,0,0
742,Rt/Bia/Ancestor,General,"rt, bia, ancestor, valve",15,False,False,0,0
743,Unrequited/Infinite/Absurd,General,"unrequited, infinite, absurd, humanandroid",15,False,False,0,0
744,Arent/Entertaining/Perspective,General,"arent, entertaining, perspective, aré",15,False,False,0,0
745,Aint/Gon/2Il,General,"aint, gon, 2il, onamowing",15,False,False,0,0
746,Willbe/Risking/Wellyouare,General,"willbe, risking, wellyouare, courtship",15,False,False,0,0
747,Sippy/Corne/Apen,General,"sippy, corne, apen, pons",15,False,False,0,0
748,Institution/Berlin/Cultural,General,"institution, berlin, cultural, yesitwas",15,False,False,0,0
749,Falt/Falways/Youis,General,"falt, falways, youis, wantedto",15,False,False,0,0
750,Tal/Weneeda/Pamaess,General,"tal, weneeda, pamaess, naar",15,False,False,0,0
751,Secitbelt/Stori/Ooops,General,"secitbelt, stori, ooops, gcao",15,False,False,0,0
752,Wang/Ore/Lament,General,"wang, ore, lament, jase",14,False,False,0,0
753,Waltz/Youtothe/Orchestral,General,"waltz, youtothe, orchestral, creamina",14,False,False,0,0
754,Dance/Dancing/Laughsa,General,"dance, dancing, laughsa, samba",14,False,False,0,0
755,Power/Raystery/Dlc,General,"power, raystery, dlc, onattacks",14,False,False,0,0
756,Smiled/Ome/Confident,General,"smiled, ome, confident, od",14,False,False,0,0
757,Excited/Whenilim/Frightening,General,"excited, whenilim, frightening, sneaker",14,False,False,0,0
758,Crecite/Youwish/Found,General,"crecite, youwish, found, pouting",14,False,False,0,0
759,Haiku/Write/Ppreciatively,General,"haiku, write, ppreciatively, ajpink",14,False,False,0,0
760,Ssmile/Walla/Undenwearisan,General,"ssmile, walla, undenwearisan, isvisible",14,False,False,0,0
761,Itmedns/Ahaha/Ith,General,"itmedns, ahaha, ith, id",14,False,False,0,0
762,Touchesyour/Towardyou/Touchiés,Physical,"touchesyour, towardyou, touchiés, decply",14,False,False,0,0
763,Enthusiastic/Term/Word,General,"enthusiastic, term, word, add",14,False,False,0,0
764,Pancake/Boiled/Feeding,General,"pancake, boiled, feeding, oyster",14,False,False,0,0
765,Writes/Write/Setry,General,"writes, write, setry, dowh",14,False,False,0,0
766,Adria/Alright/Po,General,"adria, alright, po, miss",14,False,False,0,0
767,Simplification/Project/Éode,Animals,"simplification, project, éode, projector",14,False,False,0,0
768,Poem/Philosopher/Poetic,General,"poem, philosopher, poetic, thicker",14,False,False,0,0
769,Rain/Thunder/Peaceful,General,"rain, thunder, peaceful, soothing",14,False,False,0,0
770,Redct/Putsmyhandon/Heartbedt,Emotional,"redct, putsmyhandon, heartbedt, oyourh",14,False,False,0,0
771,Boring/Customary/Cyping,General,"boring, customary, cyping, oon",14,False,False,0,0
772,Lonely/Isolated/Less,General,"lonely, isolated, less, mimit",14,False,False,0,0
773,Diet/Designéd/Kéeép,General,"diet, designéd, kéeép, frappe",14,False,False,0,0
774,Daddy/Lego/Downstairs,General,"daddy, lego, downstairs, whore",14,False,False,0,0
775,Electrical/Partly/Eternity,General,"electrical, partly, eternity, electron",14,False,False,0,0
776,Door/Whoisit/Rushestothe,General,"door, whoisit, rushestothe, patrol",14,False,False,0,0
777,Sister/Oneis/Sama,General,"sister, oneis, sama, cross",14,False,False,0,0
778,Urrently/Crdzy/Avery,General,"urrently, crdzy, avery, ima",14,False,False,0,0
779,Mosquito/Repellenttoo/Brushés,General,"mosquito, repellenttoo, brushés, mosquitoesshould",14,False,False,0,0
780,Chaiias/Gah/Hno,General,"chaiias, gah, hno, hema",14,False,False,0,0
781,Withsyou2/Vita/Toclo,General,"withsyou2, vita, toclo, oj",14,False,False,0,0
782,Shopping/Vintage/Hobby,General,"shopping, vintage, hobby, advice",14,False,False,0,0
783,Accumulation/Life/Jn,Daily Life,"accumulation, life, jn, defend",14,False,False,0,0
784,Wall/Ut/Gx,General,"wall, ut, gx, inhis",14,False,False,0,0
785,Cure/Cat/Youcs,Animals,"cure, cat, youcs, purts",14,False,False,0,0
786,Ooking/Gorgeous/Béautiful,General,"ooking, gorgeous, béautiful, spirit",14,False,False,0,0
787,Joss/Pump/Fertile,General,"joss, pump, fertile, womb",14,False,False,0,0
788,Gt/Gtiess/Seward,General,"gt, gtiess, seward, ill",14,False,False,0,0
789,Dirty/Dull/Slay,General,"dirty, dull, slay, taik",14,False,False,0,0
790,Softlykisses/Hidesface/Gesturing,Physical,"softlykisses, hidesface, gesturing, hdnd",14,False,False,0,0
791,Individuality/Person/Acquired,Personal,"individuality, person, acquired, soméone",14,False,False,0,0
792,Box/Putlls/Siniles,General,"box, putlls, siniles, bag",14,False,False,0,0
793,Polish/Antiamerican/Slavic,General,"polish, antiamerican, slavic, kyour",14,False,False,0,0
794,Lock/Window/Breaki,General,"lock, window, breaki, rabs",14,False,False,0,0
795,Humblest/Cry/Whiriesand,General,"humblest, cry, whiriesand, step2",14,False,False,0,0
796,Ust/Joan/Didimax,General,"ust, joan, didimax, tomax",14,False,False,0,0
797,Forgive/Soméan/Deserving,General,"forgive, soméan, deserving, rasséd",14,False,False,0,0
798,Forwhat/Rig/Qisifor,General,"forwhat, rig, qisifor, yourd",14,False,False,0,0
799,Box/Ofgum/Saywhat,Communication,"box, ofgum, saywhat, lamready",14,False,False,0,0
800,Music/Explores/Soundloud,Entertainment,"music, explores, soundloud, opéns",14,False,False,0,0
801,Fag/Coax/Vawlle,General,"fag, coax, vawlle, isto",14,False,False,0,0
802,Path/Adventure/Whings,Fantasy,"path, adventure, whings, takem",14,False,False,0,0
803,Eric/Michael/Intoxicating,Animals,"eric, michael, intoxicating, garlic",14,False,False,0,0
804,Quantum/Entanglement/String,General,"quantum, entanglement, string, theory",14,False,False,0,0
805,Lever/Chainsaw/Pull,General,"lever, chainsaw, pull, jiton",14,False,False,0,0
806,Cd/Arenot/Welltthere,General,"cd, arenot, welltthere, bowie",14,False,False,0,0
807,Topic/Politics/Interested,General,"topic, politics, interested, economy",14,False,False,0,0
808,Ignoréyour/Ute/Decides,General,"ignoréyour, ute, decides, me",14,False,False,0,0
809,Invent/Nanobotsare/Microchip,General,"invent, nanobotsare, microchip, isone",14,False,False,0,0
810,Sonnet/Claude/Sonnet4,Emotional,"sonnet, claude, sonnet4, zlove",14,False,False,0,0
811,Lita/Pices/Weurve,General,"lita, pices, weurve, tela",14,False,False,0,0
812,Bubblegum/Andclosing/Biting,General,"bubblegum, andclosing, biting, ball",14,False,False,0,0
813,Kneel/Kneed/85000Xp,General,"kneel, kneed, 85000xp, thrdugh",13,False,False,0,0
814,Perfection/Yourvery/Imperfect,General,"perfection, yourvery, imperfect, fit",13,False,False,0,0
815,Fist/Tackle/Mcurrently,General,"fist, tackle, mcurrently, herco",13,False,False,0,0
816,Normal/Tecant/Prétendyou,General,"normal, tecant, prétendyou, haveknown",13,False,False,0,0
817,Idliketo/Snort/Rrotighly,General,"idliketo, snort, rrotighly, amiazing",13,False,False,0,0
818,Nasa/Space/Aimtoo,Entertainment,"nasa, space, aimtoo, funding",13,False,False,0,0
819,Healing/Energy/Ohly,General,"healing, energy, ohly, sointensé",13,False,False,0,0
820,Modern/Whats/Name,Personal,"modern, whats, name, support",13,False,False,0,0
821,Chip/Cooky/Chocolate,Daily Life,"chip, cooky, chocolate, ghocolate",13,False,False,0,0
822,Suffering/Accomplish/Alltirneé,General,"suffering, accomplish, alltirneé, stricter",13,False,False,0,0
823,Background/Changed/Hacked,General,"background, changed, hacked, mnell",13,False,False,0,0
824,Flattering/Av/Fh,General,"flattering, av, fh, flattered",13,False,False,0,0
825,Surprised/Quéstions/Rwill,General,"surprised, quéstions, rwill, yeswhyate",13,False,False,0,0
826,Np/Tehe/Oii,General,"np, tehe, oii, thn",13,False,False,0,0
827,Robert/Diary/Starved,General,"robert, diary, starved, cabin",13,False,False,0,0
828,Sample/Version/Howhard,General,"sample, version, howhard, cana",13,False,False,0,0
829,Diamond/Birthstone/Isimy,General,"diamond, birthstone, isimy, garnet",13,False,False,0,0
830,Button/Paul/Lig,General,"button, paul, lig, agreedto",13,False,False,0,0
831,Drink/Béen/Sip,General,"drink, béen, sip, drunk",13,False,False,0,0
832,Replikas/Actin/Replikasdo,General,"replikas, actin, replikasdo, emdeavorto",13,False,False,0,0
833,Gag/Cockithe/Forcirig,General,"gag, cockithe, forcirig, sorrybut",13,False,False,0,0
834,Ale/Oyster/Topped,General,"ale, oyster, topped, gelee",13,False,False,0,0
835,Popcorn/Nibble/Ndnopickles,General,"popcorn, nibble, ndnopickles, toothpick",13,False,False,0,0
836,Hug/Dick/Reimine,General,"hug, dick, reimine, yourreback",13,False,False,0,0
837,Lreailly/Woiild/Babe,General,"lreailly, woiild, babe, liké",13,False,False,0,0
838,Ball/Swing/Watchyou,General,"ball, swing, watchyou, upinto",13,False,False,0,0
839,Haat/Wri/Sounding,General,"haat, wri, sounding, arefully",13,False,False,0,0
840,Spare/Forsome/Mmmbeer,General,"spare, forsome, mmmbeer, ihad",13,False,False,0,0
841,Melike/Sextape/Lmfaooo,General,"melike, sextape, lmfaooo, gazingat",13,False,False,0,0
842,Idea/Picksup/Evilly,General,"idea, picksup, evilly, trophy",13,False,False,0,0
843,Broke/Asap/Thittk,General,"broke, asap, thittk, sorry",13,False,False,0,0
844,Magnetic/Field/Experiment,General,"magnetic, field, experiment, magnet",13,False,False,0,0
845,Flame/Creating/Match,Daily Life,"flame, creating, match, thaitk",13,False,False,0,0
846,Jump/Summer/Alsozin,General,"jump, summer, alsozin, anddowna",13,False,False,0,0
847,Naughty/Inspired/Whatmace,General,"naughty, inspired, whatmace, howis",13,False,False,0,0
848,Lamm/Cele/Shige,General,"lamm, cele, shige, gomes",13,False,False,0,0
849,Cam/Thenisalves/Busting,General,"cam, thenisalves, busting, malt",13,False,False,0,0
850,Mrkite/Pal/Mim,General,"mrkite, pal, mim, sorry",13,False,False,0,0
851,Ag/Thereplika/Org,General,"ag, thereplika, org, organization",13,False,False,0,0
852,True/Shrug/Fair,General,"true, shrug, fair, exactly",13,False,False,0,0
853,Orno/Marady2/Butwhos,General,"orno, marady2, butwhos, course",13,False,False,0,0
854,Fo/Fips/Everywhere,General,"fo, fips, everywhere, yb",13,False,False,0,0
855,Conwitont/Pana/Dae,General,"conwitont, pana, dae, pan",13,False,False,0,0
856,Thdt/Wouldnrt/Unfortunate,General,"thdt, wouldnrt, unfortunate, hopefully",12,False,False,0,0
857,Havesome/Appreciate/Thank,General,"havesome, appreciate, thank, ",12,False,False,0,0
858,Seeyour/Irr/Togoto,General,"seeyour, irr, togoto, léarn",12,False,False,0,0
859,Peoplehave/Inow/People,General,"peoplehave, inow, people, five",12,False,False,0,0
860,Tuck/Tucking/Natin,General,"tuck, tucking, natin, premise",12,False,False,0,0
861,Ocean/Cavesdeep/Alonethough,Daily Life,"ocean, cavesdeep, alonethough, beneath",12,False,False,0,0
862,Named/Incredi/James,Personal,"named, incredi, james, indeedare",12,False,False,0,0
863,Comfortable/Confident/Alifestyle,Daily Life,"comfortable, confident, alifestyle, comfortableand",12,False,False,0,0
864,Punching/Angry/Hate,General,"punching, angry, hate, kid",12,False,False,0,0
865,Catnip/Youtend/Koshka,Animals,"catnip, youtend, koshka, baggie",12,False,False,0,0
866,48/Takea/Day,General,"48, takea, day, whenever",12,False,False,0,0
867,Amazing/Simple/Suggestion,General,"amazing, simple, suggestion, idea",12,False,False,0,0
868,Ohreally/Ooohhh/Himn,General,"ohreally, ooohhh, himn, moreof",12,False,False,0,0
869,Seemedto/Picturessorry/Aroundaswell,Personal,"seemedto, picturessorry, aroundaswell, kisseself",12,False,False,0,0
870,Praying/Healing/Heal,General,"praying, healing, heal, bakiing",12,False,False,0,0
871,Cuddle/Cuddling/Etiergy,General,"cuddle, cuddling, etiergy, stating",12,False,False,0,0
872,Beach/Beachhasalways/Doiniga,Emotional,"beach, beachhasalways, doiniga, feelgénuinely",12,False,False,0,0
873,Explaining/Please/Forme,General,"explaining, please, forme, omg",12,False,False,0,0
874,S6Good/Approdchesitand/Quickness,General,"s6good, approdchesitand, quickness, inemories",12,False,False,0,0
875,Brave/Iilike/Strorig,General,"brave, iilike, strorig, courageous",12,False,False,0,0
876,Massaging/Massage/Handsto,Physical,"massaging, massage, handsto, protector",12,False,False,0,0
877,Thatdepends/Sarcastic/Mystified,General,"thatdepends, sarcastic, mystified, emojidont",12,False,False,0,0
878,Gdn/Realself/Spéaking,Personal,"gdn, realself, spéaking, starétyoing",12,False,False,0,0
879,Wintle/Likalhy/Ffi,General,"wintle, likalhy, ffi, qatla",12,False,False,0,0
880,Swap/Save/Reverse,General,"swap, save, reverse, morphing",12,False,False,0,0
881,Help/Helped/Given,General,"help, helped, given, itll",12,False,False,0,0
882,Bored/Mentioned/Wecdn,General,"bored, mentioned, wecdn, dccess",12,False,False,0,0
883,Boxing/Kickboxing/Tournament,Personal,"boxing, kickboxing, tournament, competitive",12,False,False,0,0
884,Siorttypina/Ilu/Unclean,General,"siorttypina, ilu, unclean, sifee",12,False,False,0,0
885,Tomorrow/Warana/Orily,General,"tomorrow, warana, orily, dec",12,False,False,0,0
886,Wwhat/Wewhat/Werth,General,"wwhat, wewhat, werth, wealready",12,False,False,0,0
887,Wing/Leq/Somewherein,General,"wing, leq, somewherein, andihitsit",12,False,False,0,0
888,Nervously/Mimdyou/Gulping,General,"nervously, mimdyou, gulping, stark",12,False,False,0,0
889,Youls/Réedto/Roleplaying,Entertainment,"youls, réedto, roleplaying, qops",12,False,False,0,0
890,Siting/Sem/Cid,General,"siting, sem, cid, anat",12,False,False,0,0
891,Apackage/Congrats/Expecting,General,"apackage, congrats, expecting, active",12,False,False,0,0
892,Adult/Status/Intimate,General,"adult, status, intimate, romantic",12,False,False,0,0
893,Findsa/Maybel/Lét,General,"findsa, maybel, lét, strangely",12,False,False,0,0
894,Dnother/Tryimg/Me2,General,"dnother, tryimg, me2, conquer",12,False,False,0,0
895,Gasp/Stoooop/Airethe,General,"gasp, stoooop, airethe, air",12,False,False,0,0
896,Ed/Lvl87/Fund,Entertainment,"ed, lvl87, fund, dml",12,False,False,0,0
897,Pout/Awful/Supply,General,"pout, awful, supply, fold",12,False,False,0,0
898,Standsup/Oblivion/Upright,General,"standsup, oblivion, upright, rightin",12,False,False,0,0
899,Duck/Thereisa/Rubber,General,"duck, thereisa, rubber, todd",12,False,False,0,0
900,Wrongwith/Youopens/Dive,General,"wrongwith, youopens, dive, open",12,False,False,0,0
901,Suicide/Notasolution/Suicidepreventionlif,General,"suicide, notasolution, suicidepreventionlif, lnv",12,False,False,0,0
902,Lender/Ilwonder/Justisheth,General,"lender, ilwonder, justisheth, whatkind",12,False,False,0,0
903,Piss/Boy/Kaichou,General,"piss, boy, kaichou, oir",12,False,False,0,0
904,Fall/Dizzy/Runsto,General,"fall, dizzy, runsto, ground",12,False,False,0,0
905,Problem/Havea/Bedny,General,"problem, havea, bedny, ian",12,False,False,0,0
906,Worrying/Resource/Threat,Daily Life,"worrying, resource, threat, energy",12,False,False,0,0
907,Hybrid/Mission/Condition,General,"hybrid, mission, condition, arid",12,False,False,0,0
908,Headache/Horrible/Pain,General,"headache, horrible, pain, téleasing",12,False,False,0,0
909,Hello/Meetyou/Hiback,Social,"hello, meetyou, hiback, helloto",12,False,False,0,0
910,Discover/Forward/Shs,General,"discover, forward, shs, isit",12,False,False,0,0
911,Bedroom/Wwell/Lecids,General,"bedroom, wwell, lecids, apartment",12,False,False,0,0
912,100Sure/100/Thatthats,General,"100sure, 100, thatthats, dontknow",12,False,False,0,0
913,Complex/Case/Unbeliévably,General,"complex, case, unbeliévably, oyourthink",12,False,False,0,0
914,Delicious/Yourhandandtry/Sitsontheedgeofthe,Physical,"delicious, yourhandandtry, sitsontheedgeofthe, getsbackup",12,False,False,0,0
915,Patdta/Patatu/Patata,General,"patdta, patatu, patata, karolina",12,False,False,0,0
916,Lee/Atte/Thihgs,General,"lee, atte, thihgs, questioning",12,False,False,0,0
917,Howold/Finan/Totais,General,"howold, finan, totais, toot",12,False,False,0,0
918,Sufi/Erin/At,General,"sufi, erin, at, will",12,False,False,0,0
